,content,label,avg_length
149,"Nguyễn Hạnh Vy (Nancy Nguyễn) - Hội luận về phong trào đấu tranh của giới trẻ ở Thái Lan và Hồng Kông
""Đối với những ai quan tâm đến nhưng hoạt động đấu tranh dân chủ thì chắc sẽ khó bỏ qua nhưng diễn biến tại… Meer Hồng Kông trong năm 2020. Bắt đầu từ phong trào sinh viên xuống đường phản đối đạo luật dẫn độ (sang Trung Quốc) rồi việc nhà cầm quyền Bắc Kinh ra luật An Ninh Quốc Gia đi đến việc bắt bớ một số nhà đấu tranh dân chủ hàng đầu của Hồng Kông mà đa số là các bạn trẻ ở tuổi hai mươi. Cô Nancy Nguyễn Hạnh Vy là một nhà hoạt động đã từng sát cánh với các bạn trẻ Hồng Kong từ nhiều năm trước đây trong phong trào ""Dù vàng"" đã chia sẻ những nhận định và tâm tư về các cuộc biểu tình tại Hồng Kông qua buổi hội luận trực tuyến do BPSOS tổ chức ngày 18 tháng 12, 2020.""

Nguyễn Hạnh Vy (Nancy Nguyễn) - Hội luận về phong trào đấu tranh của giới trẻ ở Thái Lan và Hồng Kông

""Đối với những ai quan tâm đến nhưng hoạt động đấu tranh dân chủ thì chắc sẽ khó bỏ qua nhưng diễn biến tạiMeer Hồng Kông trong năm 2020. Bắt đầu từ phong trào sinh viên xuống đường phản đối đạo luật dẫn độ (sang Trung Quốc) rồi việc nhà cầm quyền Bắc Kinh ra luật An Ninh Quốc Gia đi đến việc bắt bớ một số nhà đấu tranh dân chủ hàng đầu của Hồng Kông mà đa số là các bạn trẻ ở tuổi hai mươi. Cô Nancy Nguyễn Hạnh Vy là một nhà hoạt động đã từng sát cánh với các bạn trẻ Hồng Kong từ nhiều năm trước đây trong phong trào ""Dù vàng"" đã chia sẻ những nhận định và tâm tư về các cuộc biểu tình tại Hồng Kông qua buổi hội luận trực tuyến do BPSOS tổ chức ngày 18 tháng 12, 2020.""

Video afspelen",1,1575
151,"Thông thường thì các luật và công ước quốc tế không có biện pháp chế tài mạnh mẽ và trực tiếp đến nhà nước VN, Tuy nhiên, trong một vài trường hợp đặc biệt như luật Magnistky toàn cầu thì các quan chức tham… Meer nhũng và vi phạm nhân quyền có thể bị chế tài. BPSOS đã khởi đầu năm 2021 với việc vận động chế tài Bộ trưởng Tô Lâm và các thuộc cấp. Xin mời quý đồng hương cùng xem bản tin dưới đây.

Thông thường thì các luật và công ước quốc tế không có biện pháp chế tài mạnh mẽ và trực tiếp đến nhà nước VN, Tuy nhiên, trong một vài trường hợp đặc biệt như luật Magnistky toàn cầu thì các quan chức thamMeer nhũng và vi phạm nhân quyền có thể bị chế tài. BPSOS đã khởi đầu năm 2021 với việc vận động chế tài Bộ trưởng Tô Lâm và các thuộc cấp. Xin mời quý đồng hương cùng xem bản tin dưới đây.


",1,1057
152,"KHI NGƯỜI DÂN PHÓ MẶC CHO NHÀ NƯỚC LÀM LUẬT
NGHỊ ĐỊNH 64 QUY ĐỊNH ĐIỀU GÌ?
Nghị định 64/2008/NĐ-CP do Thủ tướng Nguyễn Tấn Dũng ký ban hành ngày 14 tháng 5 năm 2008 quy định chi tiết về việc vận động, tiếp… Meer nhận, phân phối và sử dụng các nguồn đóng góp tự nguyện hỗ trợ nhân dân khắc phục khó khăn do thiên tai, hỏa hoạn, sự cố nghiêm trọng, các bệnh nhân mắc bệnh hiểm nghèo.
Điều 5 của Nghị định 64 chỉ cho phép các cơ quan, tổ chức sau đây được tiếp nhận và phân phối tiền, hàng cứu trợ:
1. Ủy ban Trung ương MTTQ Việt Nam; Hội Chữ thập đỏ Việt Nam; cơ quan thông tin đại chúng của trung ương, địa phương; Ủy ban MTTQ và Hội Chữ thập đỏ các cấp ở địa phương.
2. Các quỹ xã hội, quỹ từ thiện quy… Meer

KHI NGƯỜI DÂN PHÓ MẶC CHO NHÀ NƯỚC LÀM LUẬT

NGHỊ ĐỊNH 64 QUY ĐỊNH ĐIỀU GÌ?

Nghị định 64/2008/NĐ-CP do Thủ tướng Nguyễn Tấn Dũng ký ban hành ngày 14 tháng 5 năm 2008 quy định chi tiết về việc vận động, tiếpMeer nhận, phân phối và sử dụng các nguồn đóng góp tự nguyện hỗ trợ nhân dân khắc phục khó khăn do thiên tai, hỏa hoạn, sự cố nghiêm trọng, các bệnh nhân mắc bệnh hiểm nghèo.

Điều 5 của Nghị định 64 chỉ cho phép các cơ quan, tổ chức sau đây được tiếp nhận và phân phối tiền, hàng cứu trợ:

1. Ủy ban Trung ương MTTQ Việt Nam; Hội Chữ thập đỏ Việt Nam; cơ quan thông tin đại chúng của trung ương, địa phương; Ủy ban MTTQ và Hội Chữ thập đỏ các cấp ở địa phương.

2. Các quỹ xã hội, quỹ từ thiện quy… Meer

",1,1423
153,"Vào ngày 3 tháng 11 năm 2020, Thủ tướng Chính phủ Việt Nam đã ký ban hành Quyết định số 1722/QĐ-Ttg quy định về danh mục bí mật nhà nước của Đảng. Đây là văn bản pháp quy dưới luật dùng để triển khai Luật Bảo… Meer vệ bí mật nhà nước và có hiệu lực kể từ ngày ký. Văn bản này có một số vấn đề cần phải lưu ý:

Vào ngày 3 tháng 11 năm 2020, Thủ tướng Chính phủ Việt Nam đã ký ban hành Quyết định số 1722/QĐ-Ttg quy định về danh mục bí mật nhà nước của Đảng. Đây là văn bản pháp quy dưới luật dùng để triển khai Luật BảoMeer vệ bí mật nhà nước và có hiệu lực kể từ ngày ký. Văn bản này có một số vấn đề cần phải lưu ý:


VNCRP.ORG
Thủ Tướng Chính Phủ Việt Nam ban hành thêm quy phạm pháp luật ảnh hưởng quyền tự do tôn giáo
Quyết định số 1722/QĐ-Ttg của Thủ tướng Chính phủ Việt Nam nhằm triển khai Luật Bảo vệ bí mật nhà nước và ảnh hưởng quyền tự do tôn giáo...

VNCRP.ORG
Thủ Tướng Chính Phủ Việt Nam ban hành thêm quy phạm pháp luật ảnh hưởng quyền tự do tôn giáo",1,1217
154,"NHỮNG QUY ĐỊNH CỦA LUẬT PHÁP VIỆT NAM VỀ THƯỞNG TẾT CHO NGƯỜI LAO ĐỘNG
Từ ngày 01/01/2021, Bộ luật Lao động 2019 chính thức có hiệu lực. Theo đó, nhiều nội dung đã được sửa đổi, bổ sung để đáp ứng các tiêu… Meer chuẩn lao động quốc tế căn bản tại Tuyên bố 1998 của Tổ chức Lao động Quốc tế (ILO). Trong số những điểm mới có lợi cho người lao động, nội dung được nhiều người quan tâm là quy định về thưởng Tết âm lịch.
Theo quy định của Bộ luật Lao động mới, doanh nghiệp được chọn thưởng bằng tiền hoặc tài sản. Đối với việc thưởng tết bằng hiện vật, nhiều người lao động không đồng ý và cho rằng doanh nghiệp sẽ lợi dụng quy định này để lấy những sản phẩm không tiêu thụ được để thưởng cho người lao… Meer

NHỮNG QUY ĐỊNH CỦA LUẬT PHÁP VIỆT NAM VỀ THƯỞNG TẾT CHO NGƯỜI LAO ĐỘNG

Từ ngày 01/01/2021, Bộ luật Lao động 2019 chính thức có hiệu lực. Theo đó, nhiều nội dung đã được sửa đổi, bổ sung để đáp ứng các tiêuMeer chuẩn lao động quốc tế căn bản tại Tuyên bố 1998 của Tổ chức Lao động Quốc tế (ILO). Trong số những điểm mới có lợi cho người lao động, nội dung được nhiều người quan tâm là quy định về thưởng Tết âm lịch.

Theo quy định của Bộ luật Lao động mới, doanh nghiệp được chọn thưởng bằng tiền hoặc tài sản. Đối với việc thưởng tết bằng hiện vật, nhiều người lao động không đồng ý và cho rằng doanh nghiệp sẽ lợi dụng quy định này để lấy những sản phẩm không tiêu thụ được để thưởng cho người lao… Meer

",1,1416
155,"CỰU PHÓ CHÁNH ÁN QUẬN 4 BỊ KẾT ÁN TỘI XÂM PHẠM CHỖ Ở NGƯỜI KHÁC
Theo Báo tuổi trẻ đăng ngày 30/12/2020, vào lúc 18h ngày 30/12/2020, Toà án nhân dân thành phố Hồ Chí Minh đã tuyên án vụ xâm phạm chỗ ở liên quan… Meer đến cựu phó chánh án Toà án nhân dân quận 4 Nguyễn Hải Nam và cựu giảng viên Trường Nghiệp vụ kiểm sát Lâm Hoàng Tùng.
Theo nội dung vụ án, căn nhà 29 Nguyễn Bỉnh Khiêm (phường Đa Kao, quận 1) do bà Hoàng Trọng Anh Chi đứng tên chủ sở hữu. Tháng 10/2017, bà Chi ký hợp đồng chuyển nhượng nhà đất trên cho bà Hoàng Thị Thu Thảo. Bà Chi nhận 7 tỉ tiền cọc của bà Thảo và bàn giao căn nhà đang xây dựng dở cho bà Thảo hoàn tất thi công. Trong quá trình thi công, phía bà Thảo đã có những vi… Meer

CỰU PHÓ CHÁNH ÁN QUẬN 4 BỊ KẾT ÁN TỘI XÂM PHẠM CHỖ Ở NGƯỜI KHÁC

Theo Báo tuổi trẻ đăng ngày 30/12/2020, vào lúc 18h ngày 30/12/2020, Toà án nhân dân thành phố Hồ Chí Minh đã tuyên án vụ xâm phạm chỗ ở liên quanMeer đến cựu phó chánh án Toà án nhân dân quận 4 Nguyễn Hải Nam và cựu giảng viên Trường Nghiệp vụ kiểm sát Lâm Hoàng Tùng.

Theo nội dung vụ án, căn nhà 29 Nguyễn Bỉnh Khiêm (phường Đa Kao, quận 1) do bà Hoàng Trọng Anh Chi đứng tên chủ sở hữu. Tháng 10/2017, bà Chi ký hợp đồng chuyển nhượng nhà đất trên cho bà Hoàng Thị Thu Thảo. Bà Chi nhận 7 tỉ tiền cọc của bà Thảo và bàn giao căn nhà đang xây dựng dở cho bà Thảo hoàn tất thi công. Trong quá trình thi công, phía bà Thảo đã có những vi… Meer

",1,1424
156,"LỜI NÓI SAU CÙNG CỦA BA THÀNH VIÊN HỘI NHÀ BÁO ĐỘC LẬP VIỆT NAM
Sáng ngày 05/01/2021, Tòa án nhân dân thành phố Hồ Chí Minh đưa vụ án Hội Nhà báo Độc lập Việt Nam ra xét xử theo thủ tục hình sự sơ thẩm đối với… Meer các ông Phạm Chí Dũng, Nguyễn Tường Thuỵ và Lê Hữu Minh Tuấn. Tất cả đều bị kết án theo khoản 2, điều 117 Bộ Luật Hình sự 2015 (BLHS 2015) với tổng cộng 37 năm tù, 9 năm quản chế. Trái ngược với dáng vẻ sợ hãi, khóc lóc khi bị kết án của các quan chức nhà nước Việt Nam, ba nhà báo luôn giữ vững tinh thần hiên ngang với lời nói sau cùng đáng để chúng ta suy ngẫm.
Ông Phạm Chí Dũng nói lời sau cùng: “Tôi xin cám ơn các cá nhân trong và ngoài nước, các tổ chức quốc tế, các cơ quan ngoại… Meer

LỜI NÓI SAU CÙNG CỦA BA THÀNH VIÊN HỘI NHÀ BÁO ĐỘC LẬP VIỆT NAM

Sáng ngày 05/01/2021, Tòa án nhân dân thành phố Hồ Chí Minh đưa vụ án Hội Nhà báo Độc lập Việt Nam ra xét xử theo thủ tục hình sự sơ thẩm đối vớiMeer các ông Phạm Chí Dũng, Nguyễn Tường Thuỵ và Lê Hữu Minh Tuấn. Tất cả đều bị kết án theo khoản 2, điều 117 Bộ Luật Hình sự 2015 (BLHS 2015) với tổng cộng 37 năm tù, 9 năm quản chế. Trái ngược với dáng vẻ sợ hãi, khóc lóc khi bị kết án của các quan chức nhà nước Việt Nam, ba nhà báo luôn giữ vững tinh thần hiên ngang với lời nói sau cùng đáng để chúng ta suy ngẫm.

Ông Phạm Chí Dũng nói lời sau cùng: “Tôi xin cám ơn các cá nhân trong và ngoài nước, các tổ chức quốc tế, các cơ quan ngoại… Meer

",1,1424
158,"VẤN ĐỀ PHÁP LÝ CỦA VIỆC TỊCH THU TIỀN NHUẬN BÚT TRONG VỤ ÁN XÉT XỬ BA THÀNH VIÊN CỦA HỘI NHÀ BÁO ĐỘC LẬP
Ngày 5 tháng 1 năm 2021, Toà án nhân dân thành phố Hồ Chí Minh đã xét xử ba ông Phạm Chí Dũng, Nguyễn… Meer Tường Thuỵ và Lê Hữu Minh Tuấn thành viên Hội Nhà Báo Độc Lập về tội làm, tàng trữ, phát tán hoặc tuyên truyền thông tin, tài liệu, vật phẩm nhằm chống Nhà nước Cộng hòa xã hội chủ nghĩa Việt Nam (Điều 117 Bộ luật hình sự 2015) với số năm tù tổng cộng 37 năm tù giam và 9 năm quản chế. Ngoài ra, 3 ông còn bị tịch thu toàn bộ số tiền nhuận bút được trả từ một số đài báo và tổ chức phi chính phủ.
Bạn đọc hỏi: Việc tịch thu tiền nhuận bút (thành quả lao động) của ba ông như vậy có đúng… Meer

VẤN ĐỀ PHÁP LÝ CỦA VIỆC TỊCH THU TIỀN NHUẬN BÚT TRONG VỤ ÁN XÉT XỬ BA THÀNH VIÊN CỦA HỘI NHÀ BÁO ĐỘC LẬP

Ngày 5 tháng 1 năm 2021, Toà án nhân dân thành phố Hồ Chí Minh đã xét xử ba ông Phạm Chí Dũng, NguyễnMeer Tường Thuỵ và Lê Hữu Minh Tuấn thành viên Hội Nhà Báo Độc Lập về tội làm, tàng trữ, phát tán hoặc tuyên truyền thông tin, tài liệu, vật phẩm nhằm chống Nhà nước Cộng hòa xã hội chủ nghĩa Việt Nam (Điều 117 Bộ luật hình sự 2015) với số năm tù tổng cộng 37 năm tù giam và 9 năm quản chế. Ngoài ra, 3 ông còn bị tịch thu toàn bộ số tiền nhuận bút được trả từ một số đài báo và tổ chức phi chính phủ.

Bạn đọc hỏi: Việc tịch thu tiền nhuận bút (thành quả lao động) của ba ông như vậy có đúng… Meer

",1,1414
159,"CÔNG DÂN NHẬP CẢNH TRÁI PHÉP VÀ TRỐN CÁCH LY KHI VỀ NƯỚC BỊ XỬ PHẠT NHƯ THẾ NÀO?
Sáng ngày 24 tháng 12 năm 2020, một nhóm gồm sáu người đã vượt biên trái phép bằng đường sông từ Campuchia qua khu vực biên giới… Meer huyện An Phú, tỉnh An Giang và đồng thời cũng đã trốn cách ly. Trong tình hình dịch bệnh Covid vẫn chưa được kiểm soát trên thế giới, dư luận đã bày tỏ sự phẫn nộ và cho rằng cần phải xử lý thật nặng đối với nhóm người này vì họ có thể đã làm lan truyền dịch bệnh trong cộng đồng.
Tuy nhiên, không vì áp lực dư luận mà các cơ quan chức năng được phép xử lý những người này nói riêng hoặc những sự việc khác nói chung không tuân theo chuẩn mực pháp lý.
Trong trường hợp cụ thể này, cơ quan… Meer

CÔNG DÂN NHẬP CẢNH TRÁI PHÉP VÀ TRỐN CÁCH LY KHI VỀ NƯỚC BỊ XỬ PHẠT NHƯ THẾ NÀO?

Sáng ngày 24 tháng 12 năm 2020, một nhóm gồm sáu người đã vượt biên trái phép bằng đường sông từ Campuchia qua khu vực biên giớiMeer huyện An Phú, tỉnh An Giang và đồng thời cũng đã trốn cách ly. Trong tình hình dịch bệnh Covid vẫn chưa được kiểm soát trên thế giới, dư luận đã bày tỏ sự phẫn nộ và cho rằng cần phải xử lý thật nặng đối với nhóm người này vì họ có thể đã làm lan truyền dịch bệnh trong cộng đồng.

Tuy nhiên, không vì áp lực dư luận mà các cơ quan chức năng được phép xử lý những người này nói riêng hoặc những sự việc khác nói chung không tuân theo chuẩn mực pháp lý.

Trong trường hợp cụ thể này, cơ quan… Meer

",1,1425
160,"BA NGƯỜI CỦA HỘI NHÀ BÁO ĐỘC LẬP VIỆT NAM BỊ KẾT ÁN NẶNG
Theo Facebook cá nhân của Luật sư Đặng Đình Mạnh, sáng ngày 05/01/2021, Tòa án nhân dân thành phố Hồ Chí Minh đưa vụ án Hội Nhà báo Độc lập Việt Nam ra… Meer xét xử theo thủ tục hình sự sơ thẩm đối với các ông Phạm Chí Dũng, Nguyễn Tường Thuỵ và Lê Hữu Minh Tuấn. Tất cả đều bị truy tố theo khoản 2, điều 117 Bộ Luật Hình sự 2015 (BLHS 2015). Trong phiên tòa, cả ba ông đều thừa nhận toàn bộ việc thành lập, tham gia Hội Nhà báo Độc lập, việc viết báo với mục đích cổ súy cho tự do ngôn luận, tự do báo chí, tự do lập hội, dân chủ và nhân quyền là những quyền theo hiến pháp quy định. Nhưng không cho rằng những hành vi ấy vi phạm pháp luật Việt… Meer

BA NGƯỜI CỦA HỘI NHÀ BÁO ĐỘC LẬP VIỆT NAM BỊ KẾT ÁN NẶNG

Theo Facebook cá nhân của Luật sư Đặng Đình Mạnh, sáng ngày 05/01/2021, Tòa án nhân dân thành phố Hồ Chí Minh đưa vụ án Hội Nhà báo Độc lập Việt Nam raMeer xét xử theo thủ tục hình sự sơ thẩm đối với các ông Phạm Chí Dũng, Nguyễn Tường Thuỵ và Lê Hữu Minh Tuấn. Tất cả đều bị truy tố theo khoản 2, điều 117 Bộ Luật Hình sự 2015 (BLHS 2015). Trong phiên tòa, cả ba ông đều thừa nhận toàn bộ việc thành lập, tham gia Hội Nhà báo Độc lập, việc viết báo với mục đích cổ súy cho tự do ngôn luận, tự do báo chí, tự do lập hội, dân chủ và nhân quyền là những quyền theo hiến pháp quy định. Nhưng không cho rằng những hành vi ấy vi phạm pháp luật Việt… Meer

",1,1419
161,"MỘT THÀNH QUẢ TRONG VIỆC NỐI KẾT VỚI QUỐC TẾ
(Bài viết song ngữ)
WORKING TOGETHER ON IMPROVING THE LIFE OF H'MONG PROTESTANTS IN VIETNAM
Dự án pháp lý của BPSOS và VN-CAT đặt dưới sự tài trợ của ADF nhằm giúp… Meer đỡ người H’Mong theo đạo Tin Lành ở Tiểu khu 179, xã Liêng Srônh, huyện Đam Rông, tỉnh Lâm Đồng, Việt Nam đòi lại các quyền công dân đã bước sang năm thứ ba với nhiều kết quả tốt đẹp.
Chính quyền địa phương đến nay đã chấp thuận thành lập dự án tái định cư tại chỗ và cấp mới toàn bộ giấy tờ tuỳ thân cho 597 người dân trong đó hơn ½ số này đã sống ở đây 21 năm không được thừa nhận như một con người.
Dự án vẫn còn rất nhiều nỗ lực để biến những lời hứa, các văn bản cam kết của chính quyền… Meer

MỘT THÀNH QUẢ TRONG VIỆC NỐI KẾT VỚI QUỐC TẾ
(Bài viết song ngữ)

WORKING TOGETHER ON IMPROVING THE LIFE OF H'MONG PROTESTANTS IN VIETNAM

Dự án pháp lý của BPSOS và VN-CAT đặt dưới sự tài trợ của ADF nhằm giúpMeer đỡ người H’Mong theo đạo Tin Lành ở Tiểu khu 179, xã Liêng Srônh, huyện Đam Rông, tỉnh Lâm Đồng, Việt Nam đòi lại các quyền công dân đã bước sang năm thứ ba với nhiều kết quả tốt đẹp.

Chính quyền địa phương đến nay đã chấp thuận thành lập dự án tái định cư tại chỗ và cấp mới toàn bộ giấy tờ tuỳ thân cho 597 người dân trong đó hơn ½ số này đã sống ở đây 21 năm không được thừa nhận như một con người.

Dự án vẫn còn rất nhiều nỗ lực để biến những lời hứa, các văn bản cam kết của chính quyền… Meer

",1,1430
162,"CHÍNH QUYỀN VIỆT NAM CÓ NHIỀU THAY ĐỔI VỚI TÔN GIÁO TRONG DỊP LỄ GIÁNG SINH VÀ VIỆC CẦN LÀM CỦA CHÚNG TA
Trong dịp lễ Giáng Sinh năm nay (2020), chính quyền Việt Nam các cấp và ở nhiều địa phương có sự thay đổi… Meer tích cực.
Trên báo chí do nhà nước Việt Nam kiểm soát đưa tin chính quyền thành phố Hồ Chí Minh giao tặng 5 bộ hồ sơ công nhận (mà thực ra là hoàn trả) 5 cơ sở hoạt động tôn giáo cho Giáo phận Sài Gòn.
Trong một diễn biến khác, theo thống kê chưa đầy đủ từ các cộng tác viên của BPSOS thì có khoảng 81 điểm sinh hoạt của người Thượng và 20 điểm sinh hoạt của người H’Mông theo đạo Tin Lành ở Tây Nguyên với tổng cộng khoảng 1200 tín đồ đã tổ chức các hoạt động tôn giáo trong dịp lễ Giáng… Meer

CHÍNH QUYỀN VIỆT NAM CÓ NHIỀU THAY ĐỔI VỚI TÔN GIÁO TRONG DỊP LỄ GIÁNG SINH VÀ VIỆC CẦN LÀM CỦA CHÚNG TA

Trong dịp lễ Giáng Sinh năm nay (2020), chính quyền Việt Nam các cấp và ở nhiều địa phương có sự thay đổiMeer tích cực.

Trên báo chí do nhà nước Việt Nam kiểm soát đưa tin chính quyền thành phố Hồ Chí Minh giao tặng 5 bộ hồ sơ công nhận (mà thực ra là hoàn trả) 5 cơ sở hoạt động tôn giáo cho Giáo phận Sài Gòn.

Trong một diễn biến khác, theo thống kê chưa đầy đủ từ các cộng tác viên của BPSOS thì có khoảng 81 điểm sinh hoạt của người Thượng và 20 điểm sinh hoạt của người H’Mông theo đạo Tin Lành ở Tây Nguyên với tổng cộng khoảng 1200 tín đồ đã tổ chức các hoạt động tôn giáo trong dịp lễ Giáng… Meer

",1,1427
163,"VÔ HIỆU HOÁ LUẬT BẢO VỆ BÍ MẬT NHÀ NƯỚC VÀ QUYẾT ĐỊNH 960 VIỆC KHÔNG KHÓ
Luật Bảo vệ bí mật nhà nước (Luật số 29/2028/QH14) có hiệu lực pháp luật từ ngày 1 tháng 7 năm 2020. Luật này được dùng làm căn cứ cho… Meer Thủ tướng chính phủ ban hành Quyết định 960 có hiệu lực từ ngày 7 tháng 7 năm 2020.
Như đã phân tích trong bài trước, nội dung hai văn bản này đã vi phạm vào quyền tự do tôn giáo của người dân trên hai phương diện:
- Sử dụng luật cấm thay vì luật bảo hộ.
- Sử dụng các biện pháp khuynh loát, mua chuộc những người lãnh đạo tôn giáo. Dùng người có đạo để trị đạo.
Vậy làm thế nào để hoá giải chúng? Có hai điểm cần lưu ý để hành động:
Nghĩa vụ của các quốc gia thành viên khi tham gia các Công… Meer

VÔ HIỆU HOÁ LUẬT BẢO VỆ BÍ MẬT NHÀ NƯỚC VÀ QUYẾT ĐỊNH 960 VIỆC KHÔNG KHÓ

Luật Bảo vệ bí mật nhà nước (Luật số 29/2028/QH14) có hiệu lực pháp luật từ ngày 1 tháng 7 năm 2020. Luật này được dùng làm căn cứ choMeer Thủ tướng chính phủ ban hành Quyết định 960 có hiệu lực từ ngày 7 tháng 7 năm 2020.

Như đã phân tích trong bài trước, nội dung hai văn bản này đã vi phạm vào quyền tự do tôn giáo của người dân trên hai phương diện:

- Sử dụng luật cấm thay vì luật bảo hộ.

- Sử dụng các biện pháp khuynh loát, mua chuộc những người lãnh đạo tôn giáo. Dùng người có đạo để trị đạo.

Vậy làm thế nào để hoá giải chúng? Có hai điểm cần lưu ý để hành động:

Nghĩa vụ của các quốc gia thành viên khi tham gia các Công… Meer

",1,1432
165,"LUẬT BẢO VỆ BÍ MẬT NHÀ NƯỚC VÀ QUYẾT ĐỊNH 960 VI PHẠM QUYỀN TỰ DO TÔN GIÁO CỦA CÔNG DÂN
Luật Bảo vệ bí mật nhà nước (Luật số 29/2028/QH14) quy định về bí mật nhà nước, hoạt động bảo vệ bí mật nhà nước và một số… Meer vấn đề liên quan.
Một số nội dung đạo luật này và văn bản có liên quan (Quyết định 960/ QĐ- Ttg của Thủ tướng Chính phủ) đã vi phạm nghiêm trọng quyền tự do tôn giáo của công dân.
Cụ thể, tại điểm c, khoản 1 Điều 7 Luật Bảo vệ bí mật nhà nước xác định “Chiến lược, đề án về dân tộc, tôn giáo và công tác dân tộc, tôn giáo liên quan đến bảo vệ an ninh quốc gia, bảo đảm trật tự, an toàn xã hội;” thuộc phạm vi bí mật nhà nước. Ngoài ra, Điều 9 luật này còn quy định Thủ tướng Chính phủ là… Meer

LUẬT BẢO VỆ BÍ MẬT NHÀ NƯỚC VÀ QUYẾT ĐỊNH 960 VI PHẠM QUYỀN TỰ DO TÔN GIÁO CỦA CÔNG DÂN

Luật Bảo vệ bí mật nhà nước (Luật số 29/2028/QH14) quy định về bí mật nhà nước, hoạt động bảo vệ bí mật nhà nước và một sốMeer vấn đề liên quan.

Một số nội dung đạo luật này và văn bản có liên quan (Quyết định 960/ QĐ- Ttg của Thủ tướng Chính phủ) đã vi phạm nghiêm trọng quyền tự do tôn giáo của công dân.

Cụ thể, tại điểm c, khoản 1 Điều 7 Luật Bảo vệ bí mật nhà nước xác định “Chiến lược, đề án về dân tộc, tôn giáo và công tác dân tộc, tôn giáo liên quan đến bảo vệ an ninh quốc gia, bảo đảm trật tự, an toàn xã hội;” thuộc phạm vi bí mật nhà nước. Ngoài ra, Điều 9 luật này còn quy định Thủ tướng Chính phủ là… Meer

",1,1425
166,"PHONG TRÀO GIỚI TRẺ Ở HỒNG KÔNG VÀ THÁI LAN: BÀI HỌC NÀO CHO VIỆT NAM? (Phần 1)
Phong trào Dù Vàng ở Hồng Kông vào năm 2014 kéo dài hơn 2 tháng rưỡi. Tuy yêu cầu được quyền phổ thông đầu phiếu cho người dân… Meer không được chính phủ Hồng Kông đáp ứng, nhưng phong trào biểu tình này đã để lại dấu ấn trong lịch sử thế giới hiện đại và giúp cho người dân Hồng Kông, đặc biệt là các bạn trẻ, rút tỉa được nhiều kinh nghiệm về chiến lược, chiến thuật, kế hoạch tổ chức, ....
Năm năm sau, người dân Hồng Kông một lần nữa lại làm chấn động thế giới và khiến chính phủ Hồng Kông cũng như nhà cầm quyền Bắc Kinh phải lúng túng trước những cuộc biểu tình ôn hòa quy mô lớn bằng chiến thuật uyển chuyển và không… Meer

PHONG TRÀO GIỚI TRẺ Ở HỒNG KÔNG VÀ THÁI LAN: BÀI HỌC NÀO CHO VIỆT NAM? (Phần 1)

Phong trào Dù Vàng ở Hồng Kông vào năm 2014 kéo dài hơn 2 tháng rưỡi. Tuy yêu cầu được quyền phổ thông đầu phiếu cho người dânMeer không được chính phủ Hồng Kông đáp ứng, nhưng phong trào biểu tình này đã để lại dấu ấn trong lịch sử thế giới hiện đại và giúp cho người dân Hồng Kông, đặc biệt là các bạn trẻ, rút tỉa được nhiều kinh nghiệm về chiến lược, chiến thuật, kế hoạch tổ chức, ....

Năm năm sau, người dân Hồng Kông một lần nữa lại làm chấn động thế giới và khiến chính phủ Hồng Kông cũng như nhà cầm quyền Bắc Kinh phải lúng túng trước những cuộc biểu tình ôn hòa quy mô lớn bằng chiến thuật uyển chuyển và không… Meer

Video afspelen",1,1436
167,"LINH MỤC XIN PHÉP CHO HỌC SINH NGHỈ HỌC - NÊN LÀM NHƯ THẾ NÀO
Giáng Sinh là một ngày lễ đặc biệt quan trọng đối với người Kitô giáo tổ chức vào ngày 25 tháng 12 hằng năm.
Vượt ra khỏi ngày lễ tôn giáo, ngày… Meer nay, Giáng Sinh đã trở thành một ngày hoạt động văn hoá của rất nhiều người trên thế giới. Vì thế một số quốc gia đã quy định ngày 25 tháng 12 hằng năm là ngày nghỉ lễ của tất cả mọi người.
Ở Việt Nam, chưa có văn bản pháp lý của cơ quan có thẩm quyền quy định về nghỉ lễ Giáng Sinh.
Năm nay, vào ngày 17 tháng 12, bốn vị linh mục quản nhiệm các giáo xứ Chợ Sàng, Phù Kinh, Kinh Nhuận, Đồng Tiến và Minh Tú thuộc Giáo phận Hà Tĩnh đã gửi văn bản tới Trường Phổ thông Trung học Lê Trực, xã… Meer

LINH MỤC XIN PHÉP CHO HỌC SINH NGHỈ HỌC - NÊN LÀM NHƯ THẾ NÀO

Giáng Sinh là một ngày lễ đặc biệt quan trọng đối với người Kitô giáo tổ chức vào ngày 25 tháng 12 hằng năm.

Vượt ra khỏi ngày lễ tôn giáo, ngàyMeer nay, Giáng Sinh đã trở thành một ngày hoạt động văn hoá của rất nhiều người trên thế giới. Vì thế một số quốc gia đã quy định ngày 25 tháng 12 hằng năm là ngày nghỉ lễ của tất cả mọi người.

Ở Việt Nam, chưa có văn bản pháp lý của cơ quan có thẩm quyền quy định về nghỉ lễ Giáng Sinh.

Năm nay, vào ngày 17 tháng 12, bốn vị linh mục quản nhiệm các giáo xứ Chợ Sàng, Phù Kinh, Kinh Nhuận, Đồng Tiến và Minh Tú thuộc Giáo phận Hà Tĩnh đã gửi văn bản tới Trường Phổ thông Trung học Lê Trực, xã… Meer

",1,1420
