,content,label,avg_length
105,"WHO: người Đông Nam Á tử vong vì làm việc nhiều
Báo cáo của Tổ chức Y tế Thế giới (WHO) hôm 17/5 cho thấy làm việc nhiều giờ liên tục đã khiến hàng trăm ngàn người tử vong. Đứng đầu trong nhóm này là người Đông Nam Á, Tây Thái Bình Dương gồm Trung Quốc, Nhật và Úc.

WHO: người Đông Nam Á tử vong vì làm việc nhiều

Báo cáo của Tổ chức Y tế Thế giới (WHO) hôm 17/5 cho thấy làm việc nhiều giờ liên tục đã khiến hàng trăm ngàn người tử vong. Đứng đầu trong nhóm này là người Đông Nam Á, Tây Thái Bình Dương gồm Trung Quốc, Nhật và Úc.

Play Video",1,545
111,"TNLT Cấn Thị Thêu và Trịnh Bá Tư bị giam trong điều kiện khắc nghiệt
Công an bắt giữ người bị cho phá hoại pa nô bầu cử
Việt Nam có hai ca tử vong vì COVID-19 mới; thêm nhiều ca nặng
Để xem phần tin nóng tại Youtube, quý vị có thể click vào link sau đây: 
TNLT Cấn Thị Thêu và Trịnh Bá Tư bị giam trong điều kiện khắc nghiệt
Công an bắt giữ người bị cho phá hoại pa nô bầu cử
Việt Nam có hai ca tử vong vì COVID-19 mới; thêm nhiều ca nặng

Để xem phần tin nóng tại Youtube, quý vị có thể click vào link sau đây: 
Play Video",1,581
112,"TNLT Cấn Thị Thêu và Trịnh Bá Tư bị giam trong điều kiện khắc nghiệt
Công an bắt giữ người bị cho phá hoại pa nô bầu cử
Việt Nam có hai ca tử vong vì COVID-19 mới; thêm nhiều ca nặng
Để xem phần tin nóng tại Youtube, quý vị có thể click vào link sau đây: 
TNLT Cấn Thị Thêu và Trịnh Bá Tư bị giam trong điều kiện khắc nghiệt
Công an bắt giữ người bị cho phá hoại pa nô bầu cử
Việt Nam có hai ca tử vong vì COVID-19 mới; thêm nhiều ca nặng

Để xem phần tin nóng tại Youtube, quý vị có thể click vào link sau đây: 
Tin nóng RFA ngày 17.05.2021

Tin nóng RFA ngày 17.05.2021",1,629
113,"Có 20 ca bệnh COVID-19 đang phải thở oxy tại Bệnh viện Đa Khoa tỉnh Bắc Ninh. Cơ sở y tế này đã đề nghị Tiểu ban Điều trị của Ban Chỉ đạo Quốc gia về Phòng, Chống COVID-19 tổ chức hội chẩn cho ca bệnh nặng. Đây… More được cho biết là lần đầu tiên Bắc Ninh có đề nghị vừa nêu với Tiểu Ban Điều Trị.
Truyền thông Nhà nước Việt Nam loan tin ngày 17 tháng 5, dẫn phát biểu của Giáo sư- Tiến sĩ Nguyễn Gia Bình, Trưởng Tiểu Ban Điều Trị, rằng 20 bệnh nhân đang phải thở oxy tại Bệnh viện Đa Khóa tỉnh Bắc Ninh phải được quan tâm, đặc biệt những người lớn tuổi, có bệnh lý nền nguy hiểm.
Vào trưa ngày 17/5, một cuộc hội chẩn trực tuyến khẩn được tiến hành với sự tham gia của các chuyên gia y tế đầu ngành của… More

Có 20 ca bệnh COVID-19 đang phải thở oxy tại Bệnh viện Đa Khoa tỉnh Bắc Ninh. Cơ sở y tế này đã đề nghị Tiểu ban Điều trị của Ban Chỉ đạo Quốc gia về Phòng, Chống COVID-19 tổ chức hội chẩn cho ca bệnh nặng. Đây được cho biết là lần đầu tiên Bắc Ninh có đề nghị vừa nêu với Tiểu Ban Điều Trị.

Truyền thông Nhà nước Việt Nam loan tin ngày 17 tháng 5, dẫn phát biểu của Giáo sư- Tiến sĩ Nguyễn Gia Bình, Trưởng Tiểu Ban Điều Trị, rằng 20 bệnh nhân đang phải thở oxy tại Bệnh viện Đa Khóa tỉnh Bắc Ninh phải được quan tâm, đặc biệt những người lớn tuổi, có bệnh lý nền nguy hiểm.

Vào trưa ngày 17/5, một cuộc hội chẩn trực tuyến khẩn được tiến hành với sự tham gia của các chuyên gia y tế đầu ngành của…

RFA.ORG
Việt Nam ghi nhận thêm nhiều ca nhiễm COVID-19 nặng sau báo cáo hai ca tử vong mới vì dịch bệnh
Có 20 ca bệnh COVID-19 đang phải thở oxy tại Bệnh viện Đa Khoa tỉnh Bắc Ninh. Cơ sở y tế này đã đề nghị Tiểu ban Điều trị của Ban Chỉ đạo Quốc gia về Phòng, Chống COVID-19 tổ chức hội chẩn cho ca bệnh nặng.

RFA.ORG
Việt Nam ghi nhận thêm nhiều ca nhiễm COVID-19 nặng sau báo cáo hai ca tử vong mới vì dịch bệnh",1,1830
114,"Bà Cấn Thị Thêu, người bị tuyên án 8 năm tù giam hiện nay bị tạm giam trong điều kiện khắc nghiệt của Trại tạm giam công an tỉnh Hòa Bình.
Cô Trịnh Thị Thảo, con gái của bà Thêu vào chiều ngày 17 tháng 5 nói… More với phóng viên Đài Á Châu Tự Do như sau:
""Tình trạng giam giữ của mẹ tôi trong trại (tạm) giam công an tỉnh Hòa Bình thì ngay từ hôm diễn ra phiên tòa thì mẹ tôi đã tố cáo trại tạm giam công an tỉnh Hòa Bình là có 7m2 nhưng giam đến 13 người.
Giam mẹ tôi với người nhiễm HIV, trong sinh hoạt hằng ngày thì nước lúc nào cũng thiếu và phòng giam đóng cửa suốt ngày không khi nào mở, rất là nóng bức.
Họ đày ải các tù nhân như vậy là việc làm rất độc ác, gia đình tôi rất là bức xúc.
Qua đây mong cộng đồng lên tiếng, quan tâm chia sẻ những thông tin này rộng rãi để mọi người biết được bộ mặt nhà cầm quyền cộng sản Việt Nam ác như thế nào.
Nhiều người quan tâm lên tiếng thì họ sẽ chùn tay, họ sẽ không làm những điều độc ác như giam với người nhiễm HIV để tình trạng giam giữ của mẹ tôi và em tôi trong tù sẽ được cải thiện phần nào.""

Bà Cấn Thị Thêu, người bị tuyên án 8 năm tù giam hiện nay bị tạm giam trong điều kiện khắc nghiệt của Trại tạm giam công an tỉnh Hòa Bình.

Cô Trịnh Thị Thảo, con gái của bà Thêu vào chiều ngày 17 tháng 5 nói với phóng viên Đài Á Châu Tự Do như sau:

""Tình trạng giam giữ của mẹ tôi trong trại (tạm) giam công an tỉnh Hòa Bình thì ngay từ hôm diễn ra phiên tòa thì mẹ tôi đã tố cáo trại tạm giam công an tỉnh Hòa Bình là có 7m2 nhưng giam đến 13 người.

Giam mẹ tôi với người nhiễm HIV, trong sinh hoạt hằng ngày thì nước lúc nào cũng thiếu và phòng giam đóng cửa suốt ngày không khi nào mở, rất là nóng bức.

Họ đày ải các tù nhân như vậy là việc làm rất độc ác, gia đình tôi rất là bức xúc.

Qua đây mong cộng đồng lên tiếng, quan tâm chia sẻ những thông tin này rộng rãi để mọi người biết được bộ mặt nhà cầm quyền cộng sản Việt Nam ác như thế nào.

Nhiều người quan tâm lên tiếng thì họ sẽ chùn tay, họ sẽ không làm những điều độc ác như giam với người nhiễm HIV để tình trạng giam giữ của mẹ tôi và em tôi trong tù sẽ được cải thiện phần nào.""

RFA.ORG
Nhà hoạt động Cấn Thị Thêu bị giam trong phòng chật hẹp cùng với người nhiễm HIV
Bà Cấn Thị Thêu, người bị tuyên án 8 năm tù giam hiện nay bị tạm giam trong điều kiện khắc nghiệt của Trại tạm giam công an tỉnh Hòa Bình.

RFA.ORG
Nhà hoạt động Cấn Thị Thêu bị giam trong phòng chật hẹp cùng với người nhiễm HIV",1,2417
116,"Việt Nam có ca tử vong thứ 37 vì COVID 19 trong ngày có số ca nhiễm kỷ lục
Bộ Y tế Việt Nam hôm 17-5 cho biết, nước này có thêm trường hợp bệnh nhân nhiễm COVID-19 và tử vong trong khi đang điều trị.
Đây là… More trường hợp thứ 37 tử vong kể từ đầu dịch và là ca tử vong thứ hai chỉ trong vòng hai ngày, sau hơn tám tháng không có ca tử vong nào vì COVID-19 được Bộ Y tế công nhận.
Theo Tiểu ban điều trị Ban Chỉ đạo Quốc gia phòng, chống dịch COVID-19, bệnh nhân nam 34 tuổi (BN3055) mắc COVID-19 tử vong đêm 16-5, nguyên nhân được chuẩn đoán là viêm phổi nặng do COVID-19, chấn thương sọ não do tai nạn giao thông; viêm màng não biến chứng nhiễm khuẩn huyết, giãn não thất.
Ngày 16-5 có đến 187 trường hợp dương tính với virus corona được phát hiện, nhiều hơn ngày hôm trước 22 người.
Đến trưa nay 17-5, có thêm 65 trường hợp dương tính được cơ quan chức năng thông báo chủ yếu là ở Bắc Giang, nâng tổng số trường hợp mắc COVID-19 ở tỉnh này lên con số 350 người.
#RFAVietnamese #VietnamCOVID19

Việt Nam có ca tử vong thứ 37 vì COVID 19 trong ngày có số ca nhiễm kỷ lục

Bộ Y tế Việt Nam hôm 17-5 cho biết, nước này có thêm trường hợp bệnh nhân nhiễm COVID-19 và tử vong trong khi đang điều trị.

Đây là trường hợp thứ 37 tử vong kể từ đầu dịch và là ca tử vong thứ hai chỉ trong vòng hai ngày, sau hơn tám tháng không có ca tử vong nào vì COVID-19 được Bộ Y tế công nhận.

Theo Tiểu ban điều trị Ban Chỉ đạo Quốc gia phòng, chống dịch COVID-19, bệnh nhân nam 34 tuổi (BN3055) mắc COVID-19 tử vong đêm 16-5, nguyên nhân được chuẩn đoán là viêm phổi nặng do COVID-19, chấn thương sọ não do tai nạn giao thông; viêm màng não biến chứng nhiễm khuẩn huyết, giãn não thất.

Ngày 16-5 có đến 187 trường hợp dương tính với virus corona được phát hiện, nhiều hơn ngày hôm trước 22 người.

Đến trưa nay 17-5, có thêm 65 trường hợp dương tính được cơ quan chức năng thông báo chủ yếu là ở Bắc Giang, nâng tổng số trường hợp mắc COVID-19 ở tỉnh này lên con số 350 người.

#RFAVietnamese #VietnamCOVID19

",1,2100
117,"Hệ thống Vòm Sắt của Israel đánh chặn các tên lửa phóng từ Dải Gaza
Những vệt sáng được nhìn thấy khi hệ thống chống tên lửa Vòm Sắt của Israel đánh chặn các tên lửa phóng từ Dải Gaza về phía Israel được nhìn… More thấy từ Ashkelon, Israel trong những ngày qua.
Theo Reuters, quân đội Israel cho biết Hamas, nhóm bị Israel, Hoa Kỳ và Liên minh châu Âu coi là phong trào khủng bố và các phe phái vũ trang khác đã bắn hơn 2.800 quả tên lửa từ Gaza về phía Israel trong tuần qua.
#RFAVietnamese #IronDome

Hệ thống Vòm Sắt của Israel đánh chặn các tên lửa phóng từ Dải Gaza

Những vệt sáng được nhìn thấy khi hệ thống chống tên lửa Vòm Sắt của Israel đánh chặn các tên lửa phóng từ Dải Gaza về phía Israel được nhìn thấy từ Ashkelon, Israel trong những ngày qua.

Theo Reuters, quân đội Israel cho biết Hamas, nhóm bị Israel, Hoa Kỳ và Liên minh châu Âu coi là phong trào khủng bố và các phe phái vũ trang khác đã bắn hơn 2.800 quả tên lửa từ Gaza về phía Israel trong tuần qua.

#RFAVietnamese #IronDome

+3",1,1005
118,"Công an quận Thanh Khê (thành phố Đà Nẵng) đang thẩm vấn và điều tra một người dân bị cáo buộc là đã phá hàng loạt các pa nô tuyên truyền về bầu cử trên địa bàn quận này. Báo Pháp Luật Thành phố Hồ Chí Minh… More loan tin này hôm 16/5.
Theo báo Pháp Luật, người bị công an điều tra là ông Nguyễn Hùng Đức (46 tuổi, ngụ tại phường Hoà Hiệp Bắc, quận Liên Chiểu). Người này vào ngày 15/5 đã dùng vật nhọn rạch phá làm hư hỏng hàng loạt pa nô tuyên truyền về bầu cử trên địa ban quận Thanh Khê và quận Cẩm Lệ.
Công an đã trích xuất camera, điều tra và lần ra ông Đức. Vào ngày 16/5, ông Đức đã bị công an lấy lời khai để làm rõ vụ việc. Báo Pháp Luật cho biết ông Đức đã thừa nhận hành vi của mình nhưng không… More

Công an quận Thanh Khê (thành phố Đà Nẵng) đang thẩm vấn và điều tra một người dân bị cáo buộc là đã phá hàng loạt các pa nô tuyên truyền về bầu cử trên địa bàn quận này. Báo Pháp Luật Thành phố Hồ Chí Minh loan tin này hôm 16/5.

Theo báo Pháp Luật, người bị công an điều tra là ông Nguyễn Hùng Đức (46 tuổi, ngụ tại phường Hoà Hiệp Bắc, quận Liên Chiểu). Người này vào ngày 15/5 đã dùng vật nhọn rạch phá làm hư hỏng hàng loạt pa nô tuyên truyền về bầu cử trên địa ban quận Thanh Khê và quận Cẩm Lệ.

Công an đã trích xuất camera, điều tra và lần ra ông Đức. Vào ngày 16/5, ông Đức đã bị công an lấy lời khai để làm rõ vụ việc. Báo Pháp Luật cho biết ông Đức đã thừa nhận hành vi của mình nhưng không…

RFA.ORG
Một người dân bị công an thẩm vấn sau khi phá một loạt các pa nô tuyền truyền bầu cử
Công an quận Thanh Khê (thành phố Đà Nẵng) đang thẩm vấn và điều tra một người dân bị cáo buộc là đã phá hàng loạt các pa nô tuyên truyền về bầu cử trên địa bàn quận này.

RFA.ORG
Một người dân bị công an thẩm vấn sau khi phá một loạt các pa nô tuyền truyền bầu cử",1,1776
119,"Đài Loan bị lên án vì cưỡng bức ngư dân nước ngoài
Những ngư dân nước ngoài và các nhà hoạt động bảo vệ quyền người lao động lên án Chính phủ Đài Loan thất bại trong việc chấm dứt lạm dụng ngư dân nước ngoài.
… More Đài Loan có đội tàu đánh cá lớn thứ nhì trên thế giới nhưng lao động làm việc trên tàu chủ yếu là người di cư nghèo từ Philippines, Indonesia và Việt Nam.

Đài Loan bị lên án vì cưỡng bức ngư dân nước ngoài

Những ngư dân nước ngoài và các nhà hoạt động bảo vệ quyền người lao động lên án Chính phủ Đài Loan thất bại trong việc chấm dứt lạm dụng ngư dân nước ngoài.

Đài Loan có đội tàu đánh cá lớn thứ nhì trên thế giới nhưng lao động làm việc trên tàu chủ yếu là người di cư nghèo từ Philippines, Indonesia và Việt Nam.

Play Video",1,749
120,"Người dân Việt Nam không lạ gì với chiến tranh thông tin từ Trung Quốc. Chiến tranh thông tin của Trung Quốc nhắm vào Việt Nam rất đa dạng. Trong suốt thời gian căng thẳng Việt Nam - Trung Quốc suốt từ 1979… More cho tới 1990, các đài phát thanh Trung Quốc phát thanh bằng tiếng Việt luôn ra rả các luận điệu chửi bới chính quyền Việt Nam. Chưa hết, cho đến nay, trong các sách giáo khoa ở Trung Quốc, luôn thể hiện rằng Việt Nam là một vùng đất của Trung Quốc, mới tách ra tự trị không lâu, sớm muộn “đứa con hoang đàng” này sẽ trở về với “đất mẹ Trung Quốc”.
Các sử gia Trung Quốc luôn giải thích lý do cho cuộc chiến tranh biên giới năm 1979, khi mà Trung Quốc đã chủ động tấn công một nước “đàn em” xã… More

Người dân Việt Nam không lạ gì với chiến tranh thông tin từ Trung Quốc. Chiến tranh thông tin của Trung Quốc nhắm vào Việt Nam rất đa dạng. Trong suốt thời gian căng thẳng Việt Nam - Trung Quốc suốt từ 1979 cho tới 1990, các đài phát thanh Trung Quốc phát thanh bằng tiếng Việt luôn ra rả các luận điệu chửi bới chính quyền Việt Nam. Chưa hết, cho đến nay, trong các sách giáo khoa ở Trung Quốc, luôn thể hiện rằng Việt Nam là một vùng đất của Trung Quốc, mới tách ra tự trị không lâu, sớm muộn “đứa con hoang đàng” này sẽ trở về với “đất mẹ Trung Quốc”.

Các sử gia Trung Quốc luôn giải thích lý do cho cuộc chiến tranh biên giới năm 1979, khi mà Trung Quốc đã chủ động tấn công một nước “đàn em” xã…

RFA.ORG
Trung Quốc đang đẩy mạnh chiến tranh thông tin
Toàn bộ bộ máy tuyên truyền khổng lồ của Việt Nam, bao gồm rất nhiều dư luận viên từ “cao cấp” đến “thấp cấp” đều tập trung ca ngợi Đảng và Chính phủ, đồng thời tấn công những tiếng nói phản biện yếu ớt. Còn đối v.....

RFA.ORG
Trung Quốc đang đẩy mạnh chiến tranh thông tin",1,1745
121,"Báo chí nhà nước sửa tin ‘Phó ban Tuyên giáo trung ương bị kỷ luật’
Phó trưởng ban Tuyên giáo Trung ương đảng Cộng sản Việt Nam Bùi Trường Giang hôm 14-5-2021 bị Ủy ban Kiểm tra T.Ư kỷ luật khiển trách do ""vi… More phạm quy định về trách nhiệm nêu gương của cán bộ, đảng viên trong rèn luyện, giữ gìn phẩm chất đạo đức, lối sống"".
Tuy nhiên, các bản tin về việc này của các báo sau đó đã phải sửa đổi tiêu đề hoặc phải rút hình ảnh của Phó ban Tuyên giáo xuống.
Báo Tuổi trẻ có bài viết với tiêu đề ""Khiển trách ông Bùi Trường Giang, Phó Trưởng Ban Tuyên giáo Trung ương vi phạm quy định về đạo đức"" tuy nhiên khi truy cập vào đường dẫn của bài viết đã chuyển thành ""Cách chức tất cả chức vụ trong Đảng… More

Báo chí nhà nước sửa tin ‘Phó ban Tuyên giáo trung ương bị kỷ luật’

Phó trưởng ban Tuyên giáo Trung ương đảng Cộng sản Việt Nam Bùi Trường Giang hôm 14-5-2021 bị Ủy ban Kiểm tra T.Ư kỷ luật khiển trách do ""vi phạm quy định về trách nhiệm nêu gương của cán bộ, đảng viên trong rèn luyện, giữ gìn phẩm chất đạo đức, lối sống"".

Tuy nhiên, các bản tin về việc này của các báo sau đó đã phải sửa đổi tiêu đề hoặc phải rút hình ảnh của Phó ban Tuyên giáo xuống.

Báo Tuổi trẻ có bài viết với tiêu đề ""Khiển trách ông Bùi Trường Giang, Phó Trưởng Ban Tuyên giáo Trung ương vi phạm quy định về đạo đức"" tuy nhiên khi truy cập vào đường dẫn của bài viết đã chuyển thành ""Cách chức tất cả chức vụ trong Đảng…

",1,1412
122,"Không phải “Bao giờ hết dịch?” nữa, câu hỏi lớn nhất của tất cả mọi người bây giờ là “Bao giờ xã hội hoạt động trở lại gần như trước?”
Giờ tôi đóng vai Chính phủ Việt Nam, xin trả lời câu hỏi của quý vị như… More sau:
-Bao giờ an toàn thì hoạt động trở lại.
Quý vị hỏi tiếp:
-Bao giờ thì an toàn? Như thế nào là an toàn?
Tôi đáp:
-Khi virus không còn lưu hành đủ nhiều và mạnh để lây lan và để gây bệnh. Khi số người được tiêm vaccine đủ nhiều để tạo thành miễn dịch cộng đồng (vì tiêm rồi thì nếu bệnh cũng sẽ nhẹ hơn).
Quý vị thấy đấy, với điều kiện kinh tế của Việt Nam, việc tiêm vaccine không thể so sánh với các cường quốc. Vaccine Việt Nam lựa chọn là vaccine AstraZeneca. Đây là loại vaccine gây… More

Không phải “Bao giờ hết dịch?” nữa, câu hỏi lớn nhất của tất cả mọi người bây giờ là “Bao giờ xã hội hoạt động trở lại gần như trước?”

Giờ tôi đóng vai Chính phủ Việt Nam, xin trả lời câu hỏi của quý vị như sau:

-Bao giờ an toàn thì hoạt động trở lại.

Quý vị hỏi tiếp:

-Bao giờ thì an toàn? Như thế nào là an toàn?

Tôi đáp:
-Khi virus không còn lưu hành đủ nhiều và mạnh để lây lan và để gây bệnh. Khi số người được tiêm vaccine đủ nhiều để tạo thành miễn dịch cộng đồng (vì tiêm rồi thì nếu bệnh cũng sẽ nhẹ hơn).

Quý vị thấy đấy, với điều kiện kinh tế của Việt Nam, việc tiêm vaccine không thể so sánh với các cường quốc. Vaccine Việt Nam lựa chọn là vaccine AstraZeneca. Đây là loại vaccine gây…

RFA.ORG
Việt Nam bao giờ thì trở lại bình thường?
Không phải “Bao giờ hết dịch?” nữa, câu hỏi lớn nhất của tất cả mọi người bây giờ là “Bao giờ xã hội hoạt động trở lại gần như trước?”

RFA.ORG
Việt Nam bao giờ thì trở lại bình thường?",1,1652
124,"Nóng: Việt Nam có ca tử vong mới vì COVID-19 sau hơn 8 tháng
Đã có trường hợp tử vong thứ 36 được ghi nhận ở Việt Nam sau hơn 8 tháng Bộ Y tế nước này không công nhận trường hợp tử vong mới nào.
Tiểu ban… More điều trị Ban Chỉ đạo Quốc gia phòng, chống dịch COVID-19 Việt Nam hôm 15-5-2021 cho biết, bệnh nhân nữ 89 tuổi (BN3839) đã tử vong do COVID-19.
Các bệnh lý nền của người này là tăng huyết áp, đái tháo đường, xẹp đốt sống lưng đã phẫu thuật.
Lần cuối Việt Nam ghi nhận có bệnh nhân tử vong do COVID-19 là từ ngày 3-9-2020.
Chuyên gia người Nhật tử vong ở Hà Nội do mắc COVID-19 hôm 15-2-2021 không được Bộ Y tế công nhận là chết vì căn bệnh này ở Việt… More

Nóng: Việt Nam có ca tử vong mới vì COVID-19 sau hơn 8 tháng

Đã có trường hợp tử vong thứ 36 được ghi nhận ở Việt Nam sau hơn 8 tháng Bộ Y tế nước này không công nhận trường hợp tử vong mới nào.

Tiểu ban điều trị Ban Chỉ đạo Quốc gia phòng, chống dịch COVID-19 Việt Nam hôm 15-5-2021 cho biết, bệnh nhân nữ 89 tuổi (BN3839) đã tử vong do COVID-19.

Các bệnh lý nền của người này là tăng huyết áp, đái tháo đường, xẹp đốt sống lưng đã phẫu thuật.

Lần cuối Việt Nam ghi nhận có bệnh nhân tử vong do COVID-19 là từ ngày 3-9-2020.

Chuyên gia người Nhật tử vong ở Hà Nội do mắc COVID-19 hôm 15-2-2021 không được Bộ Y tế công nhận là chết vì căn bệnh này ở Việt…

",1,1414
127,"Đài Loan: Phát hiện 180 ca COVID-19 trong cộng đồng
Bộ trưởng Y tế Đài Loan Trần Thời Trung hôm 15-5-2021 công bố phát hiện 180 ca lây nhiễm COVID-19 trong cộng đồng, con số chưa từng thấy ở hòn đảo này kể từ… More đầu dịch.
Trung tâm Chỉ huy Dịch bệnh Trung ương Đài Loan (CECC) đồng thời nâng mức cảnh báo COVID-19 cho các thành phố Đài Bắc và Tân Đài Bắc lên Cấp 3 (trên 4 cấp), cũng như thắt chặt các biện pháp kiểm soát dịch bệnh trên toàn đảo.
Đài Loan được xem là hình mẫu chống dịch của thế giới với chỉ hơn 1200 trường hợp dương tính và phần lớn trong số đó đã phục hồi, trong đó có 12 người qua đời.
Trưởng Văn phòng Văn hóa - Kinh Tế Đài Bắc tại Hoa Kỳ (hoạt động như một đại sứ quán) cho… More

Đài Loan: Phát hiện 180 ca COVID-19 trong cộng đồng

Bộ trưởng Y tế Đài Loan Trần Thời Trung hôm 15-5-2021 công bố phát hiện 180 ca lây nhiễm COVID-19 trong cộng đồng, con số chưa từng thấy ở hòn đảo này kể từ đầu dịch.

Trung tâm Chỉ huy Dịch bệnh Trung ương Đài Loan (CECC) đồng thời nâng mức cảnh báo COVID-19 cho các thành phố Đài Bắc và Tân Đài Bắc lên Cấp 3 (trên 4 cấp), cũng như thắt chặt các biện pháp kiểm soát dịch bệnh trên toàn đảo.

Đài Loan được xem là hình mẫu chống dịch của thế giới với chỉ hơn 1200 trường hợp dương tính và phần lớn trong số đó đã phục hồi, trong đó có 12 người qua đời.

Trưởng Văn phòng Văn hóa - Kinh Tế Đài Bắc tại Hoa Kỳ (hoạt động như một đại sứ quán) cho…

",1,1407
129,"190 thương nhân Trung Quốc sẽ nhập cảnh vào VN để thu mua vải thiều
Dân đòi bồi thường 11 tỷ đồng vì bị oan sai
Người mạo danh Bộ trưởng GTVT gửi hàng bị sa thải
Công ty Gang thép Thái Nguyên muốn hồi sinh dự… More án ngàn tỉ đã ngừng từ năm 2007
Việt Nam phản ứng về phán quyết đối với vụ kiện của bà Trần Tố Nga
Tiêu điểm nổi bật: Người Hà Nội chật vật mưu sinh trong mùa dịch
Để xem phần tin tổng hợp tại Youtube, quý vị có thể click vào link sau đây: 
190 thương nhân Trung Quốc sẽ nhập cảnh vào VN để thu mua vải thiều
Dân đòi bồi thường 11 tỷ đồng vì bị oan sai
Người mạo danh Bộ trưởng GTVT gửi hàng bị sa thải
Công ty Gang thép Thái Nguyên muốn hồi sinh dự án ngàn tỉ đã ngừng từ năm 2007
Việt Nam phản ứng về phán quyết đối với vụ kiện của bà Trần Tố Nga
Tiêu điểm nổi bật: Người Hà Nội chật vật mưu sinh trong mùa dịch

Để xem phần tin tổng hợp tại Youtube, quý vị có thể click vào link sau đây: 
Play Video",1,975
130,"Là một trụ cột của chương trình phát triển chính phủ điện tử (CPĐT) và được kỳ vọng sẽ mang đến nhiều lợi ích cho người dân nhưng đã hơn một năm kể từ ngày khai trương, Cổng dịch vụ công quốc gia (DVCQG) vẫn… More chưa giành được sự quan tâm của người dân Việt Nam. Theo báo cáo Chỉ số Hiệu quả Quản trị và Hành chính công cấp tỉnh (PAPI) công bố gần đây, chỉ có 4% người dân tham gia khảo sát trên toàn quốc biết đến và sử dụng cổng DVCQG. Vì sao có tình hình này?

Là một trụ cột của chương trình phát triển chính phủ điện tử (CPĐT) và được kỳ vọng sẽ mang đến nhiều lợi ích cho người dân nhưng đã hơn một năm kể từ ngày khai trương, Cổng dịch vụ công quốc gia (DVCQG) vẫn chưa giành được sự quan tâm của người dân Việt Nam. Theo báo cáo Chỉ số Hiệu quả Quản trị và Hành chính công cấp tỉnh (PAPI) công bố gần đây, chỉ có 4% người dân tham gia khảo sát trên toàn quốc biết đến và sử dụng cổng DVCQG. Vì sao có tình hình này?

RFA.ORG
Dịch vụ công trực tuyến: Chất chưa  tương ứng với lượng
Là một trụ cột của chương trình phát triển chính phủ điện tử  (CPĐT) và được kỳ vọng sẽ mang đến nhiều lợi ích cho người dân nhưng đã hơn một năm kể từ ngày khai trương, Cổng dịch vụ công quốc gia (DVCQG) vẫn chưa giành đư....

RFA.ORG
Dịch vụ công trực tuyến: Chất chưa  tương ứng với lượng",1,1283
131,"Nhiều người dân bày tỏ trên mạng xã hội rằng họ sẽ không tham gia bỏ phiếu bầu đại biểu Quốc hội khóa 15 vì nhiều lý do. Có người nói thẳng, nhưng cũng có người nói theo kiểu ‘ai muốn hiểu sao thì hiểu’ vì không muốn gia đình bị chính quyền sách nhiễu.

Nhiều người dân bày tỏ trên mạng xã hội rằng họ sẽ không tham gia bỏ phiếu bầu đại biểu Quốc hội khóa 15 vì nhiều lý do. Có người nói thẳng, nhưng cũng có người nói theo kiểu ‘ai muốn hiểu sao thì hiểu’ vì không muốn gia đình bị chính quyền sách nhiễu.

RFA.ORG
Có cử tri công khai tẩy chay bầu cử Quốc hội & Hội đồng Nhân dân các cấp
Nhiều người dân bày tỏ trên mạng xã hội rằng họ sẽ không tham gia bỏ phiếu bầu đại biểu Quốc hội khóa 15 vì nhiều lý do. Có người nói thẳng, nhưng cũng có người nói theo kiểu ‘ai muốn hiểu sao thì hiểu’ vì không muốn gia đình...

RFA.ORG
Có cử tri công khai tẩy chay bầu cử Quốc hội & Hội đồng Nhân dân các cấp",1,899
