,content,label,avg_length
20,"ÔNG TRỌNG – TÍN ĐỒ CUỒNG TÍN CUỐI CÙNG MÁC-XÍT!

Phạm Minh Vũ

Ngày hôm qua 16/05, trong một diễn văn ông Nguyễn phú trọng công nhận chủ nghĩa tư bản có “những thành tựu” và “giá trị văn minh” song ông vẫn khẳng định Việt Nam “kiên định, kiên trì theo đuổi” chủ nghĩa xã hội.

Ông Trọng còn khẳng định, theo đuổi tiến lên XHCN là khát vọng của dân tộc.

Tôi nghĩ rằng, ông Trọng vơ chung, quy chụp như thế là không ổn, vì theo tôi được biết, có lẽ, ông Trọng là một tín đồ cuồng tín cuối cùng bám vào một tư tưởng mà nơi sinh ra nó đã vứt vào sọt rác. Cái nôi sinh ra chủ nghĩa xh cũng đã chối bỏ nó.

Chính ngay người đồng chí tốt, người Thầy của ông Trọng là Tập Cận Bình cũng đã chôn cái mớ lý luận…",1,702
21,"ĐÁM ĐÔNG KIA CÓ ĐẠI DIỆN CHO XÃ HỘI VN KHÔNG?

Đoàn Bảo Châu

Cảm ơn đồng chí công an tên Lâm đã cho tôi cảm hứng thơ ca, tuy nhiên chi tiết rút điện thoại ra gọi cho thủ trưởng chỉ là phỏng đoán, làm xong rồi mới biết đồng chí ấy gọi cho đồng đội.

Làm mấy câu cho vui nhưng thực ra nếu nghiêm túc mà nhìn thì sự việc này rất buồn, rất đáng buồn. Đáng buồn không chỉ việc một chiến sỹ công an đã hành động rất vô trách nhiệm và hèn nhát mà một đám đông toàn đàn ông chỉ biết đứng nhìn, bàn tán và hối thúc người khác vào cuộc.

Cách đây mấy năm ở Ninh Bình khi cô gái bị đâm nhiều nhát thì tình huống nguy hiểm hơn nhiều, hung thủ đang ở trên và đâm liên tiếp nạn nhân, mặc cho một công an đang đứng gần…",1,705
22,"VỠ BỌC MỦ

Nguyễn Thông

Nói thêm về vụ đại úy công an Lâm rồi không nói nữa, bởi quá chán.

– Một thằng tư cách như thế, hèn nhát như thế, cách xử sự phản ứng như thế mà cũng lên đại úy được, vậy thì công tác cán bộ của ngành công an và của thể chế này có vấn đề. Đám tá tướng phần đông có nhẽ cũng thế thôi.

– Nạn nhân vật lộn với cướp, tình thế nghìn cân treo sợi tóc, sống chết trong tích tắc, nhưng cả kẻ có trách nhiệm công vụ (công an, để giữ gìn an ninh trật tự, vì sự bình yên của nhân dân) lẫn dân chúng có mặt ngay tại hiện trường hoặc xung quanh chứng kiến, đều hết sức thờ ơ, cháy nhà hàng xóm bình chân như vại, dửng dưng xem đó là chuyện của người khác. Thời tốt đẹp đỉnh cao “đất nước…",1,702
23,"Bầu cử Quốc Hội Việt Nam bị nhiều cử tri công khai tẩy chay

Ngày 23 tháng Năm năm 2021 là ngày mà nhà nước CSVN tuyên truyền và kêu gọi là ""Ngày toàn dân đi bầu cử"". Sự kiện này được phía cơ quan nhà nước tuyên truyền mạnh mẽ trên các phương tiện thông tin đại chúng của cả nước. Trong khi đó, trên mạng xã hội xuất hiện những bài viết, những dòng trạng thái tẩy chay kỳ bầu cử này. Một số lý do chính được đưa ra là cử tri không biết các ứng cử viên là ai, họ chưa từng được nghe ứng cử viên nói về bản thân, cũng như chương trình hành động của họ; hơn nữa các chức vụ chủ tịch quốc hội, chủ tịch nước, thủ tướng… đã được Đảng sắp xếp xong hết rồi, người dân đi bỏ phiếu chỉ là hình thức chứ lá phiếu của cử tri không có giá trị gì cả.

Nguồn RFA

#ViệtTân #khôngbiếtkhôngbầu

YOUTUBE.COM
Bầu cử Quốc Hội Việt Nam bị nhiều cử tri công khai tẩy chay",1,894
24,"ĐẾN BAO GIỜ THÌ CÁC VỊ MỚI DỪNG TIẾP TAY CHO TỘI ÁC ?

Hoàng Hải Vân

Thuốc diệt cỏ Roundup của Monsanto chứa hoạt chất glyphosate gây ung thư là sự thật không cần phải bàn cãi, ở Việt Nam đang được tiêu thụ vô cùng rộng rãi dưới cái tên Maxer. Trong phán quyết mới nhất vừa diễn ra ngày 14-5-2021, một toà phúc thẩm liên bang ở San Francisco Hoà Kỳ đã bác bỏ kháng cáo của Monsanto, buộc Công ty này phải bồi thường 25 triệu đô la cho một nạn nhân bị ung thư vì thuốc diệt cỏ Roundup. Trước đó, Monsanto cũng đã thua kiện trong nhiều phán quyết tương tự ở Mỹ và một số nước khác. Và vào năm ngoái, Bayer, công ty mẹ của Monsanto, đã phải chấp nhận chi gần 11 tỉ USD để dàn xếp hơn 100.000 vụ kiện… More",1,703
25,"THƯA VỚI THỦ TƯỚNG

Nguyễn Đình Cống

Làm việc với lãnh đạo TP HCM ngày 13/5/2021, Thủ tướng đề cập đến một số quan điểm phát triển, trong đó có các ý quan trọng như là: Điều gì địa phương làm tốt hơn thì Chính phủ và các Bộ để cho địa phương làm. Điều gì người dân, xã hội làm tốt thì giao cho người dân và xã hội làm. Bảo vệ người dám nghĩ dám làm, dám nói. Hành động không vì lợi ích cá nhân, không vì lợi ích nhóm thì Đảng, Chính phủ phải bảo vệ.

Những ý đó làm nức lòng một số người, nhưng cũng gây nên sự nghi ngờ ở một số người khác. Nức lòng vì làm được như vậy là một bước tiến đột phá để phát triển đất nước. Nghi ngờ vì biết đâu Thủ tướng chỉ biết nói hay mà chưa biết làm, không dám làm.

",1,702
26,"Lời thề
Chế Quốc Long

Trong 5 lời thề của Công an nhân dân, lời thề thứ ba có nội dung:

“Kính trọng, lễ phép với nhân dân. Sẵn sàng bảo vệ tính mạng, tài sản, quyền và lợi ích hợp pháp của nhân dân. Suốt đời tận tuỵ phục vụ nhân dân, vì cuộc sống bình yên và hạnh phúc của nhân dân”

Trong 10 điều kỷ luật của Công an nhân dân, điều thứ 7:

“Kiên quyết đấu tranh làm thất bại mọi âm mưu, hoạt động xâm hại an ninh, trật tự của Tổ quốc, thiệt hại tài sản Nhà nước, tính mạng, tài sản, quyền và lợi ích hợp pháp của nhân dân. Không làm hại người tốt, không bao che kẻ xấu; không để lọt tội phạm, không làm oan người vô tội”

Thế nhưng, vụ cướp diễn ra trước mắt, viên công an này với đầy đủ công cụ và…",1,702
28,"THIÊN HẠ LUẬN: ỚI ÔNG PHÚC ƠI…

Phú Nhuận (VNTB)

Trước khi làm Chủ tịch nước thì ông Nguyễn Xuân Phúc là Thủ tướng. Trước đó nữa thì ông làm Phó Thủ tướng. Vậy đó, sao mà người ta lại thấy ông vẫn ‘hồn nhiên’ đến lạ lùng…

Tin tức trên báo chí nhà nước thuật rằng, sáng 14-5, Chủ tịch nước Nguyễn Xuân Phúc cùng các ứng cử viên đại biểu Quốc hội đơn vị số 10 của TP.HCM (hai huyện Củ Chi và Hóc Môn) đã tiếp xúc cử tri vận động bầu cử tại huyện Củ Chi, TP.HCM.

Ông Nguyễn Xuân Phúc phân trần với cử tri rằng nhiều lần ông có ý kiến, Luật đất đai bên cạnh tiến bộ còn nhiều bất cập, gây thất thoát trong quá trình chuyển nhượng quyền sử dụng đất. Chưa nói còn nhiều bất cập, gây khó khăn, chậm trễ cho…",1,703
30,"Chỉ cần vứt ""cái gọi là Quốc Hội” vào sọt rác thì dân sẽ rất hoan nghênh

Quốc hội Việt Nam là một tổ chức vô nghĩa nhưng ngốn tiền ngân sách không nhỏ. Trong đó toàn là người đại diện cho đảng và gật theo chỉ đạo của đảng. Tổ chức nhà nước này nói cho cùng cũng là sân chơi riêng của ĐCS thì những nghị quyết đã được trung ương đảng quyết định thì cần chi phải thông qua quốc hội làm gì? Giống như những trò hề bầu cử trong quốc hội tháng trước, Nguyễn Xuân Phúc chủ tịch nước, Phạm Minh Chính thủ tướng, Vương Đình Huệ chủ tịch quốc hội đã được đảng quyết định trước đó 3 tháng. Vậy nên, càng phải dẹp bỏ quốc hội để khỏi phải tốn thời gian của dân và khỏi tốn tiền thuế của dân vô ích.

Bài trích từ Chỉ cần vứt ""cái gọi là Quốc Hội"" vào sọt rác thì dân sẽ rất hoan nghênh - Đỗ Ngà

#ViệtTân #bầucửquốchội

YOUTUBE.COM
Chỉ cần vứt ""cái gọi là Quốc Hôi” vào sọt rác thì dân sẽ rất hoan nghênh",1,938
33,"Bộ trưởng làm nhục quốc thể: Khách nước bạn ăn mặc chỉnh tề trong khi bộ trưởng Nguyễn Chí Dũng chỉ lè phè chiếc áo sơ mi, không có cà vạt và cũng chẳng bỏ áo vào quần. Cả ông Dũng lẫn ban cố vấn cho ông ta có vấn đề rất lớn về xã giao, lễ nghi quốc tế.
*******************
KHI BỘ TRƯỞNG LÀM NHỤC ĐẤT NƯỚC

Không thể tin nổi, khi Bộ trưởng Bộ Kế hoạch và Đầu tư Nguyễn Chí Dũng đại diện cho Việt Nam Nam tiếp các chính khách nước ngoài với trang phục “lè phè” như thế này.

Thử nghĩ, những hình ảnh như thế này được đăng tải trên các cơ quan truyền thông, báo chí ngoại quốc thì thế giới sẽ nghĩ thế nào?

- Tác phong quá tệ
- Bất lịch sự
- Không tôn trọng khách...

Cách ăn mặc để tiếp khách mà con…",1,700
34,"'Đừng để chuyện đã rồi'

Vũ Vinh Phú

Nhiều vụ việc ở những ngành quan trọng khi chuyện xảy ra rồi mới đi khắc phục hậu quả thì đã quá muộn, làm tổn hại tài sản của nhà nước, của cải của nhân dân xã hội và vi phạm quyền lợi người tiêu dùng.

Trong quá trình đổi mới phát triển kinh tế hơn 30 năm qua, ở các địa phương trong toàn quốc xuất hiện nhiều gương người tốt việc tốt, nhiều câu chuyện về quản lý kinh tế của các ngành các cấp, hiệu quả, đem lại sự phồn vinh cho đất nước và nâng cao đời sống của nhân dân.

Mục tiêu phấn đấu của Nghị quyết 13 đã nêu rõ: “Đưa Việt Nam trở thành một đất nước hùng cường, thịnh vượng, phát triển kinh tế ở trình độ cao, giai đoạn 2030 – 2045"".

Tuy nhiên, nghiêm túc…",1,706
35,"Bầu cử Quốc hội là bầu cho giặc nội xâm

Ls Nguyễn Văn Đài

23/5/2021, tức là còn 1 tuần nữa, nhà nước độc tài CSVN sẽ tổ chức bầu cử QH khóa 15.

Nhờ có truyền thông mạng xã hội, đây là lần đầu tiên mà sự lừa dối trong việc bầu cử Quốc hội của nhà nước độc tài CSVN bị phơi bày ra trước bàn dân thiên hạ.

Đó là các quan chức chóp bu của nhà nước độc tài CSVN như Chủ tịch nước, Thủ tướng, Chủ tịch Quốc hội đều đã được mạng xã hội nêu danh tính trước khi Đại hội 13 diễn ra một tháng và trước khi Quốc hội họp để bầu các chức danh này tới 4 tháng.

Và tới khi Quốc hội khóa 14 họp cuối tháng 3 và đầu tháng 4 để bầu các chức danh Chủ TN, Thủ tướng, Chủ tịch QH. Những nhân vật được nêu tên trước đó…",1,701
